player_name,position,Age,market_value_eur,club,season
Pedri,Central Midfield,22.0,140000000.0,Fc Barcelona,2425
Gavi,Central Midfield,20.0,60000000.0,Fc Barcelona,2425
Frenkie de Jong,Central Midfield,28.0,45000000.0,Fc Barcelona,2425
Guille Fernández,Central Midfield,17.0,3000000.0,Fc Barcelona,2425
Dani Olmo,Attacking Midfield,27.0,60000000.0,Fc Barcelona,2425
Fermín López,Attacking Midfield,22.0,50000000.0,Fc Barcelona,2425
Pablo Torre,Attacking Midfield,22.0,6000000.0,Fc Barcelona,2425
Toni Fernández,Attacking Midfield,16.0,3000000.0,Fc Barcelona,2425
Raphinha,Left Winger,28.0,90000000.0,Fc Barcelona,2425
Ansu Fati,Left Winger,22.0,5000000.0,Fc Barcelona,2425
Lamine Yamal,Right Winger,17.0,200000000.0,Fc Barcelona,2425
Noah Darvich,Right Winger,18.0,2000000.0,Fc Barcelona,2425
Dani Rodríguez,Right Winger,19.0,200000.0,Fc Barcelona,2425
Ferran Torres,Centre-Forward,25.0,40000000.0,Fc Barcelona,2425
Robert Lewandowski,Centre-Forward,36.0,12000000.0,Fc Barcelona,2425
Pau Víctor,Centre-Forward,23.0,4000000.0,Fc Barcelona,2425
David Soria,Goalkeeper,32.0,3000000.0,Getafe Cf,2425
Jiri Letacek,Goalkeeper,26.0,2000000.0,Getafe Cf,2425
Jorge Benito,Goalkeeper,19.0,25000.0,Getafe Cf,2425
Djordjije Medenica,Goalkeeper,18.0,,Getafe Cf,2425
Diego Ferrer,Goalkeeper,18.0,,Getafe Cf,2425
Omar Alderete,Centre-Back,28.0,8000000.0,Getafe Cf,2425
Dakonam Djené,Centre-Back,33.0,1800000.0,Getafe Cf,2425
Juan Berrocal,Centre-Back,26.0,1500000.0,Getafe Cf,2425
Domingos Duarte,Centre-Back,30.0,800000.0,Getafe Cf,2425
Nabil Aberdin,Centre-Back,22.0,700000.0,Getafe Cf,2425
Luca Lohr,Centre-Back,22.0,150000.0,Getafe Cf,2425
Guillem Trilla,Centre-Back,22.0,25000.0,Getafe Cf,2425
Juan Bernat,Left-Back,32.0,2000000.0,Getafe Cf,2425
Diego Rico,Left-Back,32.0,1200000.0,Getafe Cf,2425
David Argüelles,Left-Back,23.0,100000.0,Getafe Cf,2425
Gorka Rivera,Left-Back,20.0,100000.0,Getafe Cf,2425
Juan Iglesias,Right-Back,26.0,3500000.0,Getafe Cf,2425
